id;created_at;traffic_amount
1797;2018-06-30 14:44:56.583540;0
433;2015-04-21 12:55:25.751157;0
4264;2021-09-21 16:55:04.942215;0
1123;2017-02-23 05:47:02.080144;0
2471;2018-09-12 09:33:58.237468;0
541;2015-08-08 16:29:57.241436;0
1517;2017-12-11 12:26:59.238731;0
1598;2018-03-11 01:04:50.677235;0
196;2014-09-23 20:40:25.066322;0
2376;2018-08-12 14:06:50.103915;0
2194;2018-07-24 12:49:15.488080;0
1511;2017-12-06 11:05:57.520205;0
4136;2021-06-25 00:33:51.227961;0
2004;2018-07-11 16:48:30.870395;0
2503;2018-09-28 09:49:55.585417;0
1369;2017-08-23 15:17:11.724210;0
14;2013-10-19 22:16:29.824667;0
581;2015-09-18 16:36:15.944331;0
109;2014-07-14 14:32:34.688219;0
5010;2023-05-04 15:19:34.866077;0
2237;2018-07-26 18:15:28.847611;0
2248;2018-07-27 15:43:20.306027;0
3334;2019-05-31 16:39:53.041891;0
133;2014-07-31 22:21:27.377580;0
1134;2017-03-06 12:29:01.872314;0
3631;2019-12-26 11:06:07.907629;0
1361;2017-08-16 14:07:49.494919;0
3894;2020-08-10 14:28:32.156886;0
4564;2022-07-05 11:41:59.095864;0
4447;2022-04-18 14:30:32.726013;0
2483;2018-09-17 12:27:27.216143;0
2484;2018-09-19 12:42:07.960492;0
301;2014-12-18 18:41:23.860695;0
1011;2016-11-04 09:55:07.945121;0
4503;2022-05-19 15:37:57.916298;0
2188;2018-07-24 10:03:45.008544;0
4296;2021-10-30 12:53:21.139079;0
4442;2022-04-16 16:56:10.280484;0
2154;2018-07-21 15:23:13.213023;0
4609;2022-08-14 17:00:47.279707;0
3386;2019-07-18 10:07:46.918259;0
3456;2019-09-14 13:01:27.847788;0
2030;2018-07-12 15:03:54.269029;0
4842;2023-03-05 16:16:29.623507;0
3327;2019-05-28 14:20:55.495481;0
4496;2022-05-15 13:21:40.903369;0
61;2014-04-04 03:15:03.323199;0
3529;2019-10-22 19:07:47.670535;0
4458;2022-04-25 09:52:45.970515;0
3615;2019-12-11 14:37:08.756395;0
2122;2018-07-18 11:45:01.292320;0
3278;2019-05-06 08:55:31.514010;0
3272;2019-05-06 08:55:27.205883;0
4195;2021-07-12 15:50:36.308272;0
5004;2023-05-03 01:27:34.341744;0
705;2016-01-30 11:50:10.840712;0
3636;2020-01-04 16:03:22.805727;0
2325;2018-08-05 09:43:02.529777;0
171;2014-09-12 11:53:29.093239;0
3255;2019-05-06 08:55:14.264200;0
1729;2018-05-28 16:35:44.106919;0
2381;2018-08-13 13:38:39.427748;0
4122;2021-06-16 21:02:33.316494;0
604;2015-10-10 14:35:08.138289;0
347;2015-02-06 02:53:40.078018;0
2279;2018-07-31 12:02:01.924462;0
2079;2018-07-15 14:48:13.089925;0
636;2015-11-10 05:47:41.185589;0
2424;2018-08-24 00:56:51.978240;0
3320;2019-05-23 18:06:20.943600;0
3946;2020-10-29 12:46:22.016954;0
4889;2023-03-29 14:17:47.758303;0
3015;2019-05-03 13:59:02.063375;0
2088;2018-07-15 22:56:21.092175;0
4392;2022-02-18 15:42:19.597745;0
2131;2018-07-19 12:03:17.398632;0
4466;2022-04-29 13:23:35.691630;0
1835;2018-07-07 15:40:23.138790;0
1365;2017-08-18 13:22:24.328306;0
1897;2018-07-09 09:59:42.887728;0
2272;2018-07-30 20:06:13.337755;0
3303;2019-05-06 15:32:20.921087;0
630;2015-11-02 22:27:15.958571;0
575;2015-09-13 14:25:21.661824;0
1704;2018-05-16 02:02:48.160450;0
2496;2018-09-24 09:42:07.396883;0
3883;2020-07-13 14:34:39.478045;0
1701;2018-05-13 16:20:11.626868;0
4209;2021-07-26 10:41:51.279508;0
4598;2022-08-09 15:10:48.391167;0
1562;2018-02-07 12:13:07.970023;0
1473;2017-10-18 21:11:36.929338;0
687;2016-01-13 11:28:45.572707;0
3209;2019-05-06 08:54:14.902194;0
2136;2018-07-19 21:08:17.967856;0
2662;2019-02-12 08:56:04.765468;0
2294;2018-08-01 18:39:05.580930;0
2457;2018-08-31 10:21:53.114907;0
288;2014-12-08 11:02:34.231153;0
622;2015-10-24 17:36:14.516174;0
1765;2018-06-10 06:49:42.454499;0
1479;2017-10-25 12:02:40.636664;0
1593;2018-03-06 14:36:18.612508;0
415;2015-04-08 09:14:02.809608;0
1824;2018-07-07 01:40:46.189077;0
1350;2017-07-28 17:28:17.155276;0
2552;2018-11-01 07:45:24.545253;0
4390;2022-02-10 00:32:35.193526;0
2101;2018-07-16 20:55:58.092377;0
2710;2019-03-18 22:55:40.157567;0
1117;2017-02-15 18:43:16.469443;0
3425;2019-08-19 22:25:06.180012;0
3804;2020-04-14 20:46:20.493049;0
2897;2019-04-25 12:56:54.082591;0
5152;2023-07-31 15:09:42.184067;0
3445;2019-09-04 12:07:07.438744;0
1710;2018-05-17 10:43:53.248274;0
557;2015-08-26 14:52:53.871175;0
5145;2023-07-28 10:34:47.378252;0
4362;2022-01-11 19:51:11.472195;0
1081;2017-01-12 23:25:30.149881;0
4108;2021-06-08 21:19:47.882688;0
1102;2017-01-31 12:19:51.129475;0
2915;2019-04-25 12:56:54.471569;0
4665;2022-09-28 10:50:05.287589;0
3394;2019-07-24 14:35:17.076835;0
2017;2018-07-12 02:19:05.370245;0
1506;2017-11-30 18:03:26.963924;0
4642;2022-09-05 18:49:35.716547;0
4828;2023-02-25 22:23:56.680645;0
712;2016-02-05 18:52:33.609999;0
3514;2019-10-09 00:01:37.125293;0
1696;2018-05-07 10:36:41.330337;0
513;2015-07-12 17:38:55.407014;0
1740;2018-05-31 11:45:55.047763;0
1672;2018-04-16 10:36:10.076413;0
388;2015-03-17 18:04:14.668729;0
4721;2022-11-19 08:19:28.248907;0
4256;2021-09-07 21:19:13.066747;0
2955;2019-05-02 21:01:24.908198;0
3381;2019-07-13 12:12:41.746430;0
3874;2020-06-20 15:16:38.798215;0
2912;2019-04-25 12:56:54.413601;0
2118;2018-07-17 21:14:08.823334;0
586;2015-09-23 14:55:47.316768;0
53;2014-03-11 15:09:05.838966;0
336;2015-01-29 14:40:28.739890;0
2317;2018-08-03 16:18:18.536011;0
3513;2019-10-08 17:32:47.755029;0
260;2014-11-10 15:13:41.607585;0
1412;2017-09-08 18:33:42.365591;0
2666;2019-02-13 22:33:13.765480;0
2184;2018-07-23 18:35:30.568825;0
4535;2022-06-18 14:05:45.827825;0
139;2014-08-09 11:07:35.786504;0
3873;2020-06-19 14:38:25.933853;0
2515;2018-10-04 12:40:41.588806;0
1537;2018-01-11 01:58:34.919592;0
1033;2016-11-23 10:49:55.748725;0
425;2015-04-16 16:53:45.204505;0
4315;2021-11-16 18:30:36.598473;0
1734;2018-05-29 15:50:39.535501;0
5131;2023-07-20 21:32:28.655769;0
825;2016-04-24 23:53:25.548551;0
731;2016-02-24 19:32:56.248289;0
2072;2018-07-15 00:19:56.581550;0
2219;2018-07-25 18:02:07.442306;0
4589;2022-07-28 16:34:22.519648;0
4569;2022-07-10 22:19:49.882200;0
2137;2018-07-19 22:16:16.064883;0
3661;2020-01-26 14:07:19.633794;0
2378;2018-08-12 18:11:51.221548;0
3740;2020-03-02 06:56:08.790879;0
3021;2019-05-03 13:59:37.364787;0
2753;2019-03-29 10:58:57.333039;0
4888;2023-03-29 13:58:44.406875;0
205;2014-09-29 03:45:20.871563;0
2085;2018-07-15 21:13:37.456361;0
325;2015-01-18 21:46:58.140919;0
4764;2023-01-03 08:59:17.111671;0
895;2016-07-18 04:10:29.593469;0
1794;2018-06-25 16:50:49.827627;0
4127;2021-06-21 21:01:43.635774;0
334;2015-01-28 12:37:01.194465;0
2347;2018-08-07 19:34:42.594215;0
2566;2018-11-12 22:34:36.187064;0
3723;2020-02-16 16:00:27.219358;0
2462;2018-09-03 17:19:36.651167;0
1109;2017-02-03 07:20:46.193939;0
2516;2018-10-04 21:08:27.914243;0
4622;2022-08-25 15:14:30.203478;0
2411;2018-08-20 14:33:38.490041;0
2261;2018-07-29 14:09:18.659242;0
1777;2018-06-15 08:37:21.331266;0
2898;2019-04-25 12:56:54.121588;0
662;2015-12-12 22:58:34.833656;0
4551;2022-06-27 13:42:06.754240;0
1133;2017-03-06 10:19:14.798624;0
2081;2018-07-15 15:31:33.910836;0
1497;2017-11-23 02:32:10.403558;0
4727;2022-11-24 13:26:16.576409;0
4066;2021-04-30 15:09:04.874033;0
5141;2023-07-25 12:18:16.008212;0
440;2015-04-27 14:59:21.484789;0
3854;2020-05-28 16:32:02.216241;0
644;2015-11-18 17:24:16.304182;0
3700;2020-02-02 21:36:05.838156;0
4518;2022-06-01 17:35:41.291638;0
4841;2023-03-04 15:37:05.250572;0
1857;2018-07-08 11:38:33.126846;0
3997;2021-02-01 03:46:23.677520;0
1143;2017-03-17 13:35:04.244008;0
1782;2018-06-19 20:44:29.377963;0
2661;2019-02-11 18:14:44.365289;0
4470;2022-05-02 15:17:29.473642;0
2352;2018-08-08 16:44:54.878314;0
658;2015-12-10 19:56:46.624039;0
1644;2018-04-02 21:06:20.833828;0
4696;2022-10-31 00:54:42.247387;0
2764;2019-04-08 00:48:09.086484;0
1606;2018-03-15 14:41:21.428967;0
1312;2017-07-25 08:18:45.290644;0
3824;2020-05-02 13:19:42.468243;0
1984;2018-07-11 10:17:24.486210;0
4271;2021-10-04 07:44:06.180114;0
2168;2018-07-22 19:03:52.999273;0
822;2016-04-24 11:39:16.464064;0
1662;2018-04-12 14:26:24.824406;0
1118;2017-02-16 11:59:06.904838;0
1990;2018-07-11 11:56:24.369881;0
4417;2022-03-26 10:38:09.926641;0
1372;2017-08-28 19:20:16.886996;0
51;2014-03-10 19:01:38.552648;0
1831;2018-07-07 13:26:57.299124;0
4105;2021-06-04 19:27:52.641113;0
70;2014-04-24 15:28:56.038883;0
1898;2018-07-09 10:03:46.842562;0
350;2015-02-09 14:51:30.609722;0
758;2016-03-09 19:32:01.767909;0
2425;2018-08-24 04:46:44.573864;0
2080;2018-07-15 15:29:10.714304;0
3407;2019-08-07 08:11:24.159854;0
3817;2020-04-29 14:51:51.853251;0
2128;2018-07-19 09:04:30.760700;0
1136;2017-03-09 01:32:56.648892;0
4741;2022-12-13 18:59:54.535123;0
4790;2023-01-24 17:59:40.954993;0
929;2016-08-24 14:10:31.282826;0
632;2015-11-06 12:39:55.691259;0
3793;2020-03-19 19:56:10.771542;0
1493;2017-11-13 22:15:33.968339;0
2125;2018-07-18 21:53:24.307751;0
2038;2018-07-12 21:21:55.494874;0
638;2015-11-12 08:13:21.783732;0
940;2016-08-30 13:38:15.823062;0
1963;2018-07-10 16:59:49.058690;0
42;2014-02-12 23:46:36.002760;0
2631;2019-01-18 11:32:10.308883;0
4188;2021-07-08 12:26:54.235505;0
4791;2023-01-26 17:01:55.645814;0
1742;2018-05-31 19:58:58.202415;0
4407;2022-03-03 11:52:50.820685;0
241;2014-10-23 19:28:50.201813;0
4298;2021-10-31 18:05:53.260577;0
5117;2023-07-10 16:17:20.407223;0
853;2016-05-22 16:52:09.724151;0
3422;2019-08-16 13:57:35.700588;0
563;2015-08-31 01:32:00.435343;0
3047;2019-05-05 15:34:54.721870;0
811;2016-04-18 17:20:04.695855;0
1616;2018-03-20 02:59:47.873685;0
5053;2023-05-29 14:00:19.122979;0
3417;2019-08-11 18:45:58.809180;0
1828;2018-07-07 11:19:15.183136;0
3981;2021-01-08 15:48:43.605331;0
4885;2023-03-27 23:03:08.227135;0
1779;2018-06-17 20:20:56.719536;0
4003;2021-02-11 14:02:43.088840;0
2098;2018-07-16 16:57:22.443124;0
3827;2020-05-04 14:36:20.647279;0
596;2015-10-04 08:28:59.991203;0
4274;2021-10-06 19:25:25.467172;0
4769;2023-01-09 01:09:06.425084;0
4031;2021-03-20 12:38:08.591438;0
4140;2021-06-27 00:00:14.755765;0
4461;2022-04-27 09:45:39.420764;0
2393;2018-08-16 20:30:19.682233;0
1788;2018-06-22 19:14:08.756377;0
276;2014-11-27 18:23:10.185933;0
1523;2017-12-21 13:32:53.364204;0
4903;2023-04-03 13:37:22.579343;0
1823;2018-07-07 01:17:18.940910;0
3527;2019-10-21 17:56:03.138339;0
4133;2021-06-24 12:37:22.490413;0
4737;2022-12-04 13:11:50.935325;0
4892;2023-03-31 06:11:03.030216;0
3362;2019-06-28 20:28:28.540396;0
4811;2023-02-12 00:05:01.631304;0
3732;2020-02-23 19:46:46.623020;0
3301;2019-05-06 13:15:03.782266;0
4332;2021-12-04 09:01:49.482565;0
1776;2018-06-14 20:30:27.232451;0
1104;2017-01-31 18:25:42.524128;0
699;2016-01-21 15:16:11.674064;0
1975;2018-07-10 21:11:47.684253;0
75;2014-05-02 14:51:24.187881;0
128;2014-07-29 15:25:10.679931;0
4479;2022-05-05 18:49:43.774127;0
1992;2018-07-11 12:28:16.904040;0
3186;2019-05-06 08:53:57.832964;0
2275;2018-07-31 01:41:03.467011;0
1078;2017-01-07 07:42:45.315627;0
534;2015-08-02 19:58:29.432608;0
637;2015-11-10 14:46:38.574304;0
2528;2018-10-15 20:29:38.584679;0
2599;2018-12-12 07:30:50.088541;0
4610;2022-08-14 22:11:28.878185;0
3635;2020-01-01 23:10:49.693028;0
2791;2019-04-23 21:59:04.559215;0
922;2016-08-11 11:32:24.401734;0
3462;2019-09-23 12:25:06.143773;0
787;2016-03-30 07:14:29.730441;0
3921;2020-09-17 23:43:30.433233;0
3432;2019-08-24 19:35:20.688637;0
2920;2019-04-25 12:56:54.577650;0
1560;2018-02-06 11:06:57.157313;0
652;2015-12-09 18:32:25.047580;0
3439;2019-08-30 07:09:23.742146;0
2212;2018-07-25 10:05:42.487796;0
3343;2019-06-08 19:07:12.073742;0
4077;2021-05-13 19:39:49.308259;0
1504;2017-11-29 23:51:44.711080;0
547;2015-08-14 12:05:57.880630;0
818;2016-04-22 12:17:01.670197;0
3810;2020-04-20 15:25:17.973052;0
3926;2020-09-27 18:34:11.462988;0
2258;2018-07-28 23:31:35.848385;0
124;2014-07-25 15:50:45.174276;0
2289;2018-08-01 09:58:31.225282;0
2596;2018-12-09 05:03:23.762967;0
4075;2021-05-10 00:07:41.266632;0
2472;2018-09-12 10:05:54.434261;0
1623;2018-03-24 14:36:27.677804;0
238;2014-10-20 17:02:46.810645;0
4744;2022-12-15 16:09:44.220284;0
2696;2019-03-06 21:12:33.628840;0
4952;2023-04-25 11:43:48.409843;0
2197;2018-07-24 13:37:52.225345;0
4767;2023-01-07 12:19:35.875405;0
2671;2019-02-16 19:17:34.397072;0
2895;2019-04-25 12:56:54.025650;0
2926;2019-04-25 12:56:54.696809;0
2056;2018-07-13 19:33:37.680485;0
4354;2022-01-02 20:19:52.868798;0
2144;2018-07-20 15:48:11.242370;0
2409;2018-08-20 12:42:30.811303;0
1116;2017-02-15 05:17:20.068798;0
399;2015-03-28 15:35:51.348604;0
504;2015-07-01 00:57:03.293082;0
2335;2018-08-06 14:46:44.770534;0
346;2015-02-05 14:16:15.660345;0
4540;2022-06-20 22:15:08.019711;0
1875;2018-07-08 15:55:13.647453;0
1618;2018-03-22 19:22:01.297658;0
4824;2023-02-23 11:37:26.049309;0
432;2015-04-20 13:49:39.236843;0
2239;2018-07-26 21:27:43.289050;0
4699;2022-11-02 21:19:48.852869;0
1061;2016-12-18 12:19:56.769602;0
1347;2017-07-28 01:13:25.667831;0
76;2014-05-06 12:19:03.110541;0
2384;2018-08-13 17:41:23.911780;0
2260;2018-07-29 14:02:45.386972;0
2373;2018-08-12 06:08:31.285821;0
71;2014-04-25 08:49:29.303489;0
1997;2018-07-11 15:19:53.699407;0
68;2014-04-21 08:12:31.728313;0
1002;2016-10-25 07:55:55.000328;0
773;2016-03-18 19:02:29.259618;0
80;2014-05-11 21:57:30.042898;0
146;2014-08-14 14:55:07.588930;0
3316;2019-05-19 16:59:50.718634;0
3881;2020-07-10 16:53:30.544676;0
1676;2018-04-19 12:55:39.337667;0
3423;2019-08-18 01:02:21.544203;0
751;2016-03-05 13:39:01.790690;0
3433;2019-08-25 22:48:19.725600;0
1892;2018-07-09 01:54:14.904468;0
3360;2019-06-26 19:15:14.233665;0
2020;2018-07-12 10:24:15.307761;0
404;2015-03-30 23:20:03.067892;0
1068;2016-12-24 11:09:37.760299;0
1731;2018-05-29 05:15:21.807413;0
1709;2018-05-16 21:02:27.032042;0
2202;2018-07-24 20:58:27.836248;0
2052;2018-07-13 13:10:27.509157;0
4491;2022-05-12 17:09:49.979383;0
4524;2022-06-06 11:44:56.745723;0
1879;2018-07-08 17:11:57.255482;0
2340;2018-08-07 09:42:31.315913;0
3408;2019-08-07 16:37:13.297721;0
3930;2020-09-30 13:43:20.101092;0
3544;2019-11-05 14:00:05.816146;0
150;2014-08-22 15:24:50.134742;0
3225;2019-05-06 08:54:48.314672;0
2304;2018-08-02 19:11:02.841449;0
4213;2021-07-27 14:08:03.810645;0
2909;2019-04-25 12:56:54.343197;0
4367;2022-01-17 15:28:29.972754;0
1355;2017-08-09 21:17:04.553389;0
995;2016-10-16 21:49:44.783526;0
2359;2018-08-09 11:51:50.644553;0
3938;2020-10-16 09:50:00.868786;0
1867;2018-07-08 14:06:09.938104;0
3795;2020-03-25 14:12:46.643079;0
1125;2017-02-27 06:59:46.654811;0
928;2016-08-24 08:19:15.362741;0
520;2015-07-20 03:36:53.654818;0
4037;2021-04-02 11:19:36.293181;0
148;2014-08-18 20:23:07.372738;0
5134;2023-07-22 16:52:41.143020;0
3024;2019-05-03 13:59:49.125666;0
3983;2021-01-11 11:36:29.068826;0
2048;2018-07-13 09:49:23.792603;0
1207;2017-06-04 12:44:24.908383;0
4555;2022-06-28 20:31:50.286780;0
4384;2022-02-05 06:58:13.408921;0
616;2015-10-19 16:35:32.630475;0
2282;2018-07-31 18:53:20.014635;0
4612;2022-08-16 23:35:09.571855;0
4282;2021-10-13 13:27:31.050048;0
5048;2023-05-28 09:57:09.486295;0
516;2015-07-16 23:52:53.961631;0
542;2015-08-09 02:54:10.013615;0
395;2015-03-24 00:28:21.786049;0
5044;2023-05-25 19:59:34.229060;0
955;2016-09-08 10:36:13.028655;0
4777;2023-01-15 19:00:08.975845;0
3859;2020-06-02 10:25:36.091832;0
1876;2018-07-08 16:19:24.544544;0
163;2014-08-28 10:42:04.639062;0
1103;2017-01-31 12:27:18.961542;0
669;2015-12-22 16:39:08.322944;0
352;2015-02-10 22:46:30.287815;0
3353;2019-06-17 20:03:21.149026;0
5110;2023-07-06 15:46:58.384302;0
362;2015-02-25 15:55:08.787667;0
221;2014-10-13 17:27:48.179715;0
1512;2017-12-06 14:33:02.525838;0
2251;2018-07-27 22:13:15.855032;0
4366;2022-01-16 17:27:47.467296;0
688;2016-01-15 13:01:13.974522;0
5095;2023-06-22 20:36:56.952497;0
2001;2018-07-11 15:50:10.215007;0
3390;2019-07-23 10:21:31.056091;0
3384;2019-07-15 23:06:49.132891;0
4660;2022-09-22 13:37:28.063908;0
4395;2022-02-20 20:23:18.092992;0
1179;2017-05-05 08:40:47.782925;0
1847;2018-07-08 00:40:27.438066;0
4712;2022-11-13 13:19:34.478213;0
4490;2022-05-12 13:20:09.422512;0
3845;2020-05-21 10:18:55.164183;0
3322;2019-05-26 01:33:19.202271;0
116;2014-07-20 10:14:25.929303;0
1791;2018-06-24 10:57:33.906023;0
4918;2023-04-08 20:12:21.642606;0
1810;2018-07-06 14:17:53.979840;0
2680;2019-02-21 23:33:19.726503;0
2936;2019-04-25 12:56:54.906388;0
1961;2018-07-10 16:45:07.048538;0
1977;2018-07-10 21:54:20.462431;0
1856;2018-07-08 11:32:07.353369;0
2685;2019-02-25 23:32:16.545153;0
2314;2018-08-03 14:29:18.175698;0
4303;2021-11-07 03:43:31.164362;0
2037;2018-07-12 20:13:20.023174;0
1767;2018-06-11 16:35:08.345653;0
180;2014-09-17 11:15:45.402580;0
2193;2018-07-24 11:29:55.113084;0
4894;2023-03-31 15:29:33.945022;0
4276;2021-10-07 11:08:58.216331;0
4746;2022-12-16 11:12:49.435845;0
3220;2019-05-06 08:54:33.875917;0
2485;2018-09-19 20:40:01.100952;0
474;2015-05-24 03:22:31.908693;0
2281;2018-07-31 16:01:25.558092;0
3011;2019-05-03 13:58:42.829047;0
463;2015-05-14 02:06:39.580014;0
4735;2022-12-01 13:16:24.227844;0
2093;2018-07-16 15:44:14.846257;0
1887;2018-07-08 22:08:22.754945;0
1146;2017-03-20 14:59:37.933246;0
3428;2019-08-21 10:33:39.884018;0
3525;2019-10-21 15:02:17.710091;0
224;2014-10-14 21:40:12.574049;0
4065;2021-04-29 21:27:56.997685;0
4181;2021-07-02 12:00:25.386577;0
3539;2019-10-31 12:17:45.779087;0
4463;2022-04-28 15:47:19.260927;0
756;2016-03-09 13:45:49.679334;0
5075;2023-06-08 10:57:49.431208;0
1645;2018-04-03 10:00:26.850078;0
4402;2022-02-27 22:00:37.872158;0
4666;2022-09-29 11:40:03.074199;0
4647;2022-09-09 09:46:05.990001;0
3919;2020-09-14 15:58:35.405465;0
1808;2018-07-06 12:44:47.942654;0
4896;2023-04-01 11:27:10.760058;0
1120;2017-02-19 09:54:31.519585;0
495;2015-06-20 12:13:20.277899;0
1257;2017-06-24 07:25:34.710475;0
3250;2019-05-06 08:55:10.708199;0
4455;2022-04-23 12:43:09.002880;0
657;2015-12-10 19:43:33.429547;0
3249;2019-05-06 08:55:09.616050;0
3627;2019-12-24 13:14:02.015620;0
263;2014-11-12 17:58:59.044496;0
836;2016-05-06 12:36:08.688621;0
4346;2021-12-19 18:56:24.488956;0
3420;2019-08-13 21:46:00.656200;0
4318;2021-11-19 11:06:33.873106;0
546;2015-08-13 20:27:27.467872;0
4909;2023-04-06 11:48:31.059289;0
297;2014-12-16 09:17:56.266588;0
4846;2023-03-07 14:31:07.891078;0
5154;2023-07-31 23:14:39.659850;0
1622;2018-03-24 07:30:04.461469;0
1261;2017-06-26 09:49:36.831928;0
4755;2022-12-26 17:27:32.445206;0
2395;2018-08-17 11:24:18.602793;0
1741;2018-05-31 19:22:05.851023;0
3791;2020-03-18 20:18:20.177828;0
233;2014-10-16 12:38:47.991113;0
1571;2018-02-09 11:01:00.008082;0
1370;2017-08-23 18:17:24.989082;0
3235;2019-05-06 08:54:57.408426;0
3665;2020-01-29 23:29:04.664993;0
1115;2017-02-14 15:47:33.121598;0
4629;2022-08-28 19:54:48.851262;0
4616;2022-08-21 15:51:45.889497;0
3897;2020-08-15 15:58:46.747562;0
3304;2019-05-06 16:21:00.428464;0
723;2016-02-16 00:34:35.090713;0
1345;2017-07-26 23:31:42.396401;0
4119;2021-06-14 11:10:16.589525;0
4228;2021-08-11 23:06:16.311131;0
2678;2019-02-19 13:58:58.680132;0
531;2015-08-01 13:57:53.676848;0
1896;2018-07-09 09:34:42.653559;0
3959;2020-11-25 19:53:07.441687;0
796;2016-04-06 00:55:41.006708;0
780;2016-03-22 10:31:26.694082;0
2034;2018-07-12 18:57:28.065085;0
1668;2018-04-13 21:08:59.186088;0
4238;2021-08-23 13:26:37.346488;0
4830;2023-02-27 00:48:51.496411;0
505;2015-07-02 16:19:12.766759;0
3996;2021-01-30 15:39:42.268991;0
328;2015-01-21 20:34:33.673819;0
717;2016-02-09 21:03:26.974905;0
2506;2018-09-29 17:53:16.156116;0
2580;2018-11-23 15:02:57.758038;0
4319;2021-11-19 12:56:43.756330;0
210;2014-10-03 13:32:48.651570;0
48;2014-02-26 20:13:15.216709;0
710;2016-02-03 16:11:56.514255;0
2530;2018-10-18 18:12:44.092528;0
4243;2021-08-25 09:57:29.111246;0
1015;2016-11-09 06:36:33.089599;0
4100;2021-06-02 06:13:07.568020;0
3835;2020-05-14 18:47:24.436613;0
2766;2019-04-09 14:51:11.899292;0
5142;2023-07-25 12:51:56.329032;0
2032;2018-07-12 16:04:05.038017;0
4547;2022-06-23 07:32:34.266322;0
1077;2017-01-05 11:32:28.493861;0
456;2015-05-09 07:42:20.078340;0
4780;2023-01-16 22:48:07.047369;0
126;2014-07-27 14:39:39.967836;0
608;2015-10-15 13:41:00.136078;0
2665;2019-02-12 20:41:55.721131;0
4870;2023-03-21 20:35:25.542275;0
4511;2022-05-28 17:44:23.024887;0
4713;2022-11-13 19:42:44.710410;0
4204;2021-07-19 08:39:32.058976;0
3430;2019-08-23 00:39:53.423080;0
1900;2018-07-09 10:42:18.761008;0
2220;2018-07-25 18:08:15.741462;0
1959;2018-07-10 16:11:25.930642;0
1907;2018-07-09 12:13:55.576979;0
496;2015-06-22 05:10:05.620173;0
1845;2018-07-07 23:31:34.147158;0
668;2015-12-21 22:57:15.124963;0
2701;2019-03-12 17:00:26.585683;0
5123;2023-07-15 22:46:11.339066;0
3903;2020-08-18 20:16:06.057988;0
5027;2023-05-18 11:24:15.177526;0
645;2015-11-19 15:44:48.913160;0
926;2016-08-21 14:53:59.214016;0
1009;2016-10-28 13:07:33.907209;0
607;2015-10-15 13:04:44.350099;0
1460;2017-09-20 12:11:48.380351;0
5039;2023-05-22 22:18:19.802856;0
1546;2018-01-17 13:27:17.114304;0
1816;2018-07-06 14:59:22.558767;0
2459;2018-09-01 13:59:15.070066;0
1619;2018-03-23 11:46:43.063546;0
84;2014-05-22 14:39:50.778685;0
4250;2021-09-04 07:25:46.345491;0
2626;2019-01-16 17:20:49.375453;0
1548;2018-01-22 12:54:55.959462;0
4566;2022-07-06 19:18:37.311092;0
317;2015-01-11 19:53:15.953530;0
4667;2022-09-30 12:41:55.081420;0
3190;2019-05-06 08:54:00.715845;0
1266;2017-07-01 13:03:28.241449;0
4394;2022-02-20 14:28:32.064574;0
4277;2021-10-07 18:43:41.506512;0
4406;2022-03-02 21:57:52.303781;0
1922;2018-07-09 18:33:45.912025;0
1718;2018-05-19 13:09:32.347405;0
2296;2018-08-02 02:01:05.603755;0
3733;2020-02-25 15:50:29.762999;0
2397;2018-08-17 12:41:31.564303;0
4323;2021-11-25 16:25:04.760501;0
906;2016-07-28 19:45:47.742440;0
909;2016-08-03 17:10:50.402366;0
2667;2019-02-14 09:15:57.760072;0
1098;2017-01-28 15:29:30.318855;0
152;2014-08-24 14:45:57.863300;0
428;2015-04-17 21:13:18.231335;0
1685;2018-04-25 23:22:51.624096;0
1049;2016-12-07 13:30:59.248390;0
1786;2018-06-21 13:41:33.942282;0
2581;2018-11-23 19:58:01.914135;0
3207;2019-05-06 08:54:13.690545;0
3040;2019-05-03 14:00:36.884724;0
3794;2020-03-19 20:34:48.849653;0
4626;2022-08-26 15:10:06.651763;0
4104;2021-06-04 19:22:49.634238;0
164;2014-08-28 12:14:29.836474;0
5116;2023-07-10 13:43:56.831300;0
1877;2018-07-08 16:24:45.910115;0
1815;2018-07-06 14:21:30.877990;0
2452;2018-08-30 08:48:56.481576;0
2244;2018-07-27 09:15:55.281608;0
4302;2021-11-06 14:54:47.526514;0
5126;2023-07-18 16:59:16.047289;0
984;2016-10-08 14:29:44.992437;0
1249;2017-06-14 19:01:55.205370;0
4341;2021-12-16 00:27:00.444528;0
868;2016-06-12 23:54:43.622680;0
418;2015-04-10 18:30:07.303935;0
4494;2022-05-13 18:11:09.312520;0
3715;2020-02-12 11:14:16.685358;0
1524;2017-12-21 14:03:40.995751;0
4411;2022-03-11 19:59:16.083575;0
407;2015-03-31 21:49:45.108409;0
3233;2019-05-06 08:54:53.912509;0
4368;2022-01-21 00:13:13.838992;0
4912;2023-04-07 11:36:25.372363;0
4837;2023-03-02 08:07:46.963114;0
2005;2018-07-11 17:04:27.052936;0
39;2014-01-17 00:44:00.422631;0
5009;2023-05-03 21:06:54.950697;0
690;2016-01-15 22:18:30.850166;0
5124;2023-07-17 06:35:33.040794;0
4900;2023-04-01 21:33:16.828322;0
1477;2017-10-23 18:37:58.652605;0
2919;2019-04-25 12:56:54.552889;0
1837;2018-07-07 16:36:26.635373;0
